Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
4/8/2021 1:30,20 C,18 C,88 %,SSW,13 km/h,0 km/h,"1,007.52 hPa",0.0 mm,Partly Cloudy
4/8/2021 2:00,20 C,18 C,88 %,SSW,13 km/h,0 km/h,"1,006.52 hPa",0.0 mm,Partly Cloudy
4/8/2021 2:30,20 C,18 C,88 %,SSW,13 km/h,0 km/h,"1,006.52 hPa",0.0 mm,Mostly Cloudy
4/8/2021 3:00,20 C,18 C,88 %,SSW,13 km/h,0 km/h,"1,006.52 hPa",0.0 mm,Fair
4/8/2021 3:30,19 C,17 C,88 %,SW,13 km/h,0 km/h,"1,006.52 hPa",0.0 mm,Fair
4/8/2021 4:00,19 C,17 C,88 %,SSW,13 km/h,0 km/h,"1,006.52 hPa",0.0 mm,Fair
4/8/2021 4:30,19 C,17 C,88 %,SSW,13 km/h,0 km/h,"1,006.52 hPa",0.0 mm,Fair
4/8/2021 5:00,19 C,17 C,88 %,SSW,11 km/h,0 km/h,"1,006.52 hPa",0.0 mm,Fair
4/8/2021 5:30,19 C,17 C,88 %,SSW,11 km/h,0 km/h,"1,006.52 hPa",0.0 mm,Fair
4/8/2021 6:00,19 C,17 C,88 %,SSW,13 km/h,0 km/h,"1,006.52 hPa",0.0 mm,Fair
4/8/2021 6:30,19 C,17 C,88 %,SW,11 km/h,0 km/h,"1,006.52 hPa",0.0 mm,Fair
4/8/2021 7:00,21 C,18 C,83 %,SW,15 km/h,0 km/h,"1,007.52 hPa",0.0 mm,Fair
4/8/2021 7:30,22 C,18 C,78 %,SW,20 km/h,0 km/h,"1,007.52 hPa",0.0 mm,Fair
4/8/2021 8:00,22 C,18 C,78 %,SSW,22 km/h,0 km/h,"1,007.52 hPa",0.0 mm,Fair
4/8/2021 8:30,23 C,18 C,73 %,SSW,19 km/h,0 km/h,"1,007.52 hPa",0.0 mm,Mostly Cloudy
4/8/2021 9:00,25 C,19 C,69 %,SSW,22 km/h,0 km/h,"1,007.52 hPa",0.0 mm,Mostly Cloudy
4/8/2021 9:30,25 C,18 C,65 %,SSW,19 km/h,0 km/h,"1,007.52 hPa",0.0 mm,Partly Cloudy
4/8/2021 10:00,25 C,19 C,69 %,SW,24 km/h,0 km/h,"1,007.52 hPa",0.0 mm,Fair
4/8/2021 10:30,25 C,18 C,65 %,SSW,20 km/h,0 km/h,"1,007.52 hPa",0.0 mm,Mostly Cloudy
4/8/2021 11:00,26 C,19 C,65 %,SSW,17 km/h,0 km/h,"1,006.52 hPa",0.0 mm,Partly Cloudy
4/8/2021 11:30,26 C,18 C,61 %,SSW,17 km/h,0 km/h,"1,006.52 hPa",0.0 mm,Mostly Cloudy
4/8/2021 12:00,26 C,18 C,61 %,SSW,20 km/h,0 km/h,"1,006.52 hPa",0.0 mm,Mostly Cloudy
4/8/2021 12:30,27 C,19 C,61 %,SSW,19 km/h,0 km/h,"1,005.52 hPa",0.0 mm,Mostly Cloudy
4/8/2021 13:00,26 C,18 C,61 %,SSE,15 km/h,0 km/h,"1,005.52 hPa",0.0 mm,Showers in the Vicinity
4/8/2021 13:30,24 C,20 C,78 %,SE,15 km/h,0 km/h,"1,005.52 hPa",0.0 mm,Light Rain Shower
4/8/2021 14:00,25 C,21 C,78 %,SE,13 km/h,0 km/h,"1,005.52 hPa",0.0 mm,Light Rain Shower
4/8/2021 14:30,26 C,20 C,69 %,SE,13 km/h,0 km/h,"1,005.52 hPa",0.0 mm,Light Rain Shower
4/8/2021 15:00,26 C,19 C,65 %,S,11 km/h,0 km/h,"1,004.52 hPa",0.0 mm,Fair
4/8/2021 15:30,27 C,19 C,61 %,S,11 km/h,0 km/h,"1,004.52 hPa",0.0 mm,Fair
4/8/2021 16:00,27 C,19 C,61 %,SSW,13 km/h,0 km/h,"1,004.52 hPa",0.0 mm,Fair
4/8/2021 16:30,25 C,20 C,74 %,SE,11 km/h,0 km/h,"1,005.52 hPa",0.0 mm,Fair
4/8/2021 17:00,25 C,20 C,74 %,SE,9 km/h,0 km/h,"1,005.52 hPa",0.0 mm,Fair
4/8/2021 17:30,24 C,20 C,78 %,SE,13 km/h,0 km/h,"1,005.52 hPa",0.0 mm,Partly Cloudy
4/8/2021 18:00,23 C,20 C,83 %,SE,9 km/h,0 km/h,"1,005.52 hPa",0.0 mm,Fair
4/8/2021 18:30,23 C,20 C,83 %,SE,9 km/h,0 km/h,"1,006.52 hPa",0.0 mm,Fair
4/8/2021 19:00,23 C,19 C,78 %,SSE,7 km/h,0 km/h,"1,006.52 hPa",0.0 mm,Mostly Cloudy
4/8/2021 19:30,23 C,18 C,73 %,SSE,9 km/h,0 km/h,"1,007.52 hPa",0.0 mm,Fair
4/8/2021 20:00,22 C,18 C,78 %,SSE,7 km/h,0 km/h,"1,007.52 hPa",0.0 mm,Fair
4/8/2021 20:30,21 C,18 C,83 %,SSW,7 km/h,0 km/h,"1,007.52 hPa",0.0 mm,Fair
4/8/2021 21:00,21 C,18 C,83 %,SSW,6 km/h,0 km/h,"1,007.52 hPa",0.0 mm,Fair
4/8/2021 21:30,20 C,18 C,88 %,SSW,2 km/h,0 km/h,"1,007.52 hPa",0.0 mm,Fair
4/8/2021 22:00,21 C,18 C,83 %,SW,7 km/h,0 km/h,"1,008.52 hPa",0.0 mm,Fair
4/8/2021 22:30,20 C,17 C,83 %,SSW,9 km/h,0 km/h,"1,008.52 hPa",0.0 mm,Fair
4/8/2021 23:00,20 C,17 C,83 %,SSW,9 km/h,0 km/h,"1,007.52 hPa",0.0 mm,Fair
4/8/2021 23:30,19 C,17 C,88 %,SSW,11 km/h,0 km/h,"1,007.52 hPa",0.0 mm,Fair
4/9/2021 0:00,19 C,17 C,88 %,SW,7 km/h,0 km/h,"1,007.52 hPa",0.0 mm,Fair
4/9/2021 0:30,19 C,17 C,88 %,SW,9 km/h,0 km/h,"1,007.52 hPa",0.0 mm,Fair
4/9/2021 1:00,19 C,17 C,88 %,SW,9 km/h,0 km/h,"1,006.52 hPa",0.0 mm,Fair
4/9/2021 1:30,18 C,16 C,88 %,WSW,9 km/h,0 km/h,"1,006.52 hPa",0.0 mm,Fair
4/9/2021 2:00,18 C,16 C,88 %,SW,7 km/h,0 km/h,"1,006.52 hPa",0.0 mm,Fair
4/9/2021 2:30,19 C,16 C,83 %,SW,6 km/h,0 km/h,"1,006.52 hPa",0.0 mm,Fair
4/9/2021 3:00,18 C,16 C,88 %,SW,7 km/h,0 km/h,"1,006.52 hPa",0.0 mm,Fair
4/9/2021 3:30,18 C,16 C,88 %,SSW,9 km/h,0 km/h,"1,006.52 hPa",0.0 mm,Fair
4/9/2021 4:00,18 C,16 C,88 %,SSW,11 km/h,0 km/h,"1,006.52 hPa",0.0 mm,Fair
4/9/2021 4:30,17 C,16 C,94 %,SW,7 km/h,0 km/h,"1,006.52 hPa",0.0 mm,Fair
4/9/2021 5:00,17 C,15 C,88 %,CALM,0 km/h,0 km/h,"1,006.52 hPa",0.0 mm,Fair
4/9/2021 5:30,17 C,16 C,94 %,NW,7 km/h,0 km/h,"1,006.52 hPa",0.0 mm,Fair
4/9/2021 6:00,17 C,16 C,94 %,WNW,9 km/h,0 km/h,"1,006.52 hPa",0.0 mm,Fair
4/9/2021 6:30,18 C,16 C,88 %,W,6 km/h,0 km/h,"1,007.52 hPa",0.0 mm,Fair
4/9/2021 7:00,19 C,17 C,88 %,NNW,2 km/h,0 km/h,"1,007.52 hPa",0.0 mm,Fair
4/9/2021 7:30,21 C,17 C,78 %,W,7 km/h,0 km/h,"1,008.52 hPa",0.0 mm,Fair
4/9/2021 8:00,22 C,17 C,73 %,W,7 km/h,0 km/h,"1,008.52 hPa",0.0 mm,Fair
4/9/2021 8:30,23 C,17 C,69 %,WNW,7 km/h,0 km/h,"1,008.52 hPa",0.0 mm,Fair
4/9/2021 9:00,24 C,17 C,65 %,WSW,6 km/h,0 km/h,"1,008.52 hPa",0.0 mm,Fair
4/9/2021 9:30,25 C,18 C,65 %,NW,6 km/h,0 km/h,"1,007.52 hPa",0.0 mm,Fair
4/9/2021 10:00,25 C,16 C,57 %,NNE,6 km/h,0 km/h,"1,007.52 hPa",0.0 mm,Fair
4/9/2021 10:30,25 C,18 C,65 %,N,13 km/h,0 km/h,"1,007.52 hPa",0.0 mm,Fair
4/9/2021 11:00,26 C,18 C,61 %,N,13 km/h,0 km/h,"1,007.52 hPa",0.0 mm,Fair
4/9/2021 11:30,26 C,18 C,61 %,NNE,15 km/h,0 km/h,"1,006.52 hPa",0.0 mm,Fair
4/9/2021 12:00,26 C,18 C,61 %,NNE,15 km/h,0 km/h,"1,006.52 hPa",0.0 mm,Fair
4/9/2021 12:30,26 C,18 C,61 %,NE,15 km/h,0 km/h,"1,005.52 hPa",0.0 mm,Fair
4/9/2021 13:00,26 C,19 C,65 %,NE,17 km/h,0 km/h,"1,005.52 hPa",0.0 mm,Fair
4/9/2021 13:30,27 C,19 C,61 %,NE,15 km/h,0 km/h,"1,004.52 hPa",0.0 mm,Fair
4/9/2021 14:00,27 C,19 C,61 %,NNE,13 km/h,0 km/h,"1,004.52 hPa",0.0 mm,Fair
4/9/2021 14:30,27 C,20 C,65 %,NNE,15 km/h,0 km/h,"1,004.52 hPa",0.0 mm,Fair
4/9/2021 15:00,27 C,20 C,65 %,NNE,15 km/h,0 km/h,"1,003.52 hPa",0.0 mm,Fair
4/9/2021 15:30,26 C,21 C,74 %,NNE,13 km/h,0 km/h,"1,003.52 hPa",0.0 mm,Fair
4/9/2021 16:00,24 C,20 C,78 %,NNE,19 km/h,0 km/h,"1,003.52 hPa",0.0 mm,Fair
4/9/2021 16:30,24 C,20 C,78 %,NNE,17 km/h,0 km/h,"1,004.52 hPa",0.0 mm,Fair
4/9/2021 17:00,24 C,20 C,78 %,NNE,17 km/h,0 km/h,"1,004.52 hPa",0.0 mm,Fair
4/9/2021 17:30,23 C,20 C,83 %,N,20 km/h,0 km/h,"1,004.52 hPa",0.0 mm,Fair
4/9/2021 18:00,23 C,20 C,83 %,N,22 km/h,0 km/h,"1,004.52 hPa",0.0 mm,Fair
4/9/2021 18:30,23 C,20 C,83 %,N,20 km/h,0 km/h,"1,005.52 hPa",0.0 mm,Fair
4/9/2021 19:00,23 C,20 C,83 %,N,17 km/h,0 km/h,"1,005.52 hPa",0.0 mm,Fair
4/9/2021 19:30,22 C,21 C,94 %,N,15 km/h,0 km/h,"1,006.52 hPa",0.0 mm,Fair
4/9/2021 20:00,23 C,21 C,88 %,N,11 km/h,0 km/h,"1,006.52 hPa",0.0 mm,Fair
4/9/2021 20:30,22 C,21 C,94 %,N,13 km/h,0 km/h,"1,006.52 hPa",0.0 mm,Fair
4/9/2021 21:00,22 C,21 C,94 %,N,13 km/h,0 km/h,"1,006.52 hPa",0.0 mm,Fair
4/9/2021 21:30,22 C,21 C,94 %,N,11 km/h,0 km/h,"1,006.52 hPa",0.0 mm,Fair
4/9/2021 22:00,21 C,20 C,94 %,N,11 km/h,0 km/h,"1,006.52 hPa",0.0 mm,Fair
4/9/2021 22:30,21 C,20 C,94 %,N,11 km/h,0 km/h,"1,006.52 hPa",0.0 mm,Fair
4/9/2021 23:00,20 C,20 C,100 %,N,9 km/h,0 km/h,"1,006.52 hPa",0.0 mm,Fair
4/9/2021 23:30,21 C,20 C,94 %,NW,4 km/h,0 km/h,"1,006.52 hPa",0.0 mm,Fair
4/10/2021 0:00,20 C,20 C,100 %,NNW,7 km/h,0 km/h,"1,006.52 hPa",0.0 mm,Fair
4/10/2021 0:30,20 C,19 C,94 %,NNW,7 km/h,0 km/h,"1,006.52 hPa",0.0 mm,Fair
4/10/2021 1:00,20 C,19 C,94 %,WNW,9 km/h,0 km/h,"1,006.52 hPa",0.0 mm,Fair
4/10/2021 1:30,19 C,18 C,94 %,W,6 km/h,0 km/h,"1,005.52 hPa",0.0 mm,Fair
4/10/2021 2:00,18 C,17 C,94 %,W,9 km/h,0 km/h,"1,005.52 hPa",0.0 mm,Fair
4/10/2021 2:30,18 C,18 C,100 %,CALM,0 km/h,0 km/h,"1,005.52 hPa",0.0 mm,Fair
4/10/2021 3:00,18 C,17 C,94 %,W,7 km/h,0 km/h,"1,005.52 hPa",0.0 mm,Fair
4/10/2021 3:30,17 C,16 C,94 %,SW,11 km/h,0 km/h,"1,005.52 hPa",0.0 mm,Fair
4/10/2021 4:00,18 C,18 C,100 %,SSW,13 km/h,0 km/h,"1,005.52 hPa",0.0 mm,Fair
4/10/2021 4:30,18 C,17 C,94 %,SSW,2 km/h,0 km/h,"1,005.52 hPa",0.0 mm,Fair
4/10/2021 5:00,18 C,17 C,94 %,SSW,7 km/h,0 km/h,"1,005.52 hPa",0.0 mm,Fair
4/10/2021 5:30,18 C,16 C,88 %,S,7 km/h,0 km/h,"1,006.52 hPa",0.0 mm,Fair
4/10/2021 6:00,18 C,16 C,88 %,S,13 km/h,0 km/h,"1,006.52 hPa",0.0 mm,Fair
4/10/2021 6:30,18 C,16 C,88 %,SSW,6 km/h,0 km/h,"1,006.52 hPa",0.0 mm,Fair
4/10/2021 7:00,19 C,17 C,88 %,SSW,9 km/h,0 km/h,"1,006.52 hPa",0.0 mm,Fair
4/10/2021 7:30,20 C,18 C,88 %,SSW,9 km/h,0 km/h,"1,007.52 hPa",0.0 mm,Fair
4/10/2021 8:00,21 C,18 C,83 %,SW,9 km/h,0 km/h,"1,007.52 hPa",0.0 mm,Fair
4/10/2021 8:30,22 C,18 C,78 %,SW,9 km/h,0 km/h,"1,007.52 hPa",0.0 mm,Fair
4/10/2021 9:00,24 C,17 C,65 %,WSW,6 km/h,0 km/h,"1,007.52 hPa",0.0 mm,Fair
4/10/2021 9:30,26 C,17 C,57 %,W,4 km/h,0 km/h,"1,007.52 hPa",0.0 mm,Fair
4/10/2021 10:00,27 C,17 C,54 %,W,9 km/h,0 km/h,"1,007.52 hPa",0.0 mm,Fair
4/10/2021 10:30,29 C,16 C,45 %,NE,11 km/h,0 km/h,"1,006.52 hPa",0.0 mm,Fair
4/10/2021 11:00,30 C,15 C,40 %,N,7 km/h,0 km/h,"1,006.52 hPa",0.0 mm,Fair
4/10/2021 11:30,31 C,14 C,35 %,NW,11 km/h,0 km/h,"1,006.52 hPa",0.0 mm,Fair
4/10/2021 12:00,30 C,18 C,48 %,NNE,13 km/h,0 km/h,"1,005.52 hPa",0.0 mm,Fair
4/10/2021 12:30,30 C,21 C,58 %,NNE,13 km/h,0 km/h,"1,005.52 hPa",0.0 mm,Fair
4/10/2021 13:00,29 C,20 C,58 %,NNE,15 km/h,0 km/h,"1,004.52 hPa",0.0 mm,Fair
4/10/2021 13:30,29 C,19 C,55 %,NE,13 km/h,0 km/h,"1,004.52 hPa",0.0 mm,Fair
4/10/2021 14:00,30 C,20 C,55 %,NNE,11 km/h,0 km/h,"1,004.52 hPa",0.0 mm,Fair
4/10/2021 14:30,31 C,16 C,40 %,NNE,15 km/h,0 km/h,"1,003.52 hPa",0.0 mm,Fair
4/10/2021 15:00,32 C,14 C,33 %,NW,6 km/h,0 km/h,"1,003.52 hPa",0.0 mm,Fair
4/10/2021 15:30,32 C,13 C,31 %,NNE,17 km/h,0 km/h,"1,003.52 hPa",0.0 mm,Fair
4/10/2021 16:00,28 C,19 C,58 %,NNE,17 km/h,0 km/h,"1,004.52 hPa",0.0 mm,Fair
4/10/2021 16:30,27 C,21 C,70 %,N,19 km/h,0 km/h,"1,004.52 hPa",0.0 mm,Fair
4/10/2021 17:00,26 C,19 C,65 %,N,19 km/h,0 km/h,"1,004.52 hPa",0.0 mm,Fair
4/10/2021 17:30,25 C,20 C,74 %,N,19 km/h,0 km/h,"1,005.52 hPa",0.0 mm,Fair
4/10/2021 18:00,23 C,20 C,83 %,N,15 km/h,0 km/h,"1,005.52 hPa",0.0 mm,Fair
4/10/2021 18:30,24 C,20 C,78 %,N,13 km/h,0 km/h,"1,005.52 hPa",0.0 mm,Fair
4/10/2021 19:00,23 C,20 C,83 %,N,9 km/h,0 km/h,"1,006.52 hPa",0.0 mm,Fair
4/10/2021 19:30,23 C,20 C,83 %,N,4 km/h,0 km/h,"1,006.52 hPa",0.0 mm,Fair
4/10/2021 20:00,22 C,20 C,88 %,N,9 km/h,0 km/h,"1,006.52 hPa",0.0 mm,Fair
4/10/2021 20:30,22 C,20 C,88 %,N,9 km/h,0 km/h,"1,006.52 hPa",0.0 mm,Fair
4/10/2021 21:00,22 C,20 C,88 %,N,7 km/h,0 km/h,"1,007.52 hPa",0.0 mm,Fair
4/10/2021 21:30,22 C,20 C,88 %,N,9 km/h,0 km/h,"1,007.52 hPa",0.0 mm,Fair
4/10/2021 22:00,21 C,20 C,94 %,N,9 km/h,0 km/h,"1,007.52 hPa",0.0 mm,Fair
4/10/2021 22:30,21 C,20 C,94 %,CALM,0 km/h,0 km/h,"1,007.52 hPa",0.0 mm,Fair
4/10/2021 23:00,21 C,20 C,94 %,NNW,6 km/h,0 km/h,"1,007.52 hPa",0.0 mm,Fair
4/10/2021 23:30,21 C,19 C,88 %,NW,9 km/h,0 km/h,"1,007.52 hPa",0.0 mm,Fair
4/11/2021 0:00,20 C,18 C,88 %,SW,13 km/h,0 km/h,"1,007.52 hPa",0.0 mm,Fair
4/11/2021 0:30,20 C,17 C,83 %,CALM,0 km/h,0 km/h,"1,007.52 hPa",0.0 mm,Fair
4/11/2021 1:00,19 C,17 C,88 %,CALM,0 km/h,0 km/h,"1,007.52 hPa",0.0 mm,Fair
4/11/2021 1:30,19 C,17 C,88 %,CALM,0 km/h,0 km/h,"1,007.52 hPa",0.0 mm,Fair
4/11/2021 2:00,18 C,17 C,94 %,SW,9 km/h,0 km/h,"1,006.52 hPa",0.0 mm,Fair
4/11/2021 2:30,19 C,17 C,88 %,SW,9 km/h,0 km/h,"1,006.52 hPa",0.0 mm,Fair
4/11/2021 3:00,19 C,15 C,78 %,SW,9 km/h,0 km/h,"1,006.52 hPa",0.0 mm,Fair
4/11/2021 3:30,19 C,15 C,78 %,SW,9 km/h,0 km/h,"1,006.52 hPa",0.0 mm,Fair
4/11/2021 4:00,18 C,15 C,83 %,SSW,11 km/h,0 km/h,"1,006.52 hPa",0.0 mm,Fair
4/11/2021 4:30,19 C,15 C,78 %,WSW,9 km/h,0 km/h,"1,006.52 hPa",0.0 mm,Fair
4/11/2021 5:00,19 C,16 C,83 %,SW,11 km/h,0 km/h,"1,006.52 hPa",0.0 mm,Fair
4/11/2021 5:30,18 C,15 C,83 %,SSW,13 km/h,0 km/h,"1,007.52 hPa",0.0 mm,Fair
4/11/2021 6:00,19 C,14 C,73 %,SSW,13 km/h,0 km/h,"1,007.52 hPa",0.0 mm,Fair
4/11/2021 6:30,19 C,15 C,78 %,SSW,13 km/h,0 km/h,"1,007.52 hPa",0.0 mm,Fair
4/11/2021 7:00,20 C,14 C,68 %,SSW,15 km/h,0 km/h,"1,008.52 hPa",0.0 mm,Fair
4/11/2021 7:30,21 C,15 C,68 %,SSW,11 km/h,0 km/h,"1,008.52 hPa",0.0 mm,Fair
4/11/2021 8:00,22 C,15 C,64 %,SW,9 km/h,0 km/h,"1,008.52 hPa",0.0 mm,Fair
4/11/2021 8:30,22 C,15 C,64 %,WSW,15 km/h,0 km/h,"1,009.52 hPa",0.0 mm,Fair
4/11/2021 9:00,22 C,15 C,64 %,WSW,15 km/h,0 km/h,"1,009.52 hPa",0.0 mm,Fair
4/11/2021 9:30,23 C,15 C,61 %,SW,13 km/h,0 km/h,"1,009.52 hPa",0.0 mm,Mostly Cloudy
4/11/2021 10:00,23 C,15 C,61 %,SW,11 km/h,0 km/h,"1,009.52 hPa",0.0 mm,Light Rain Shower
4/11/2021 10:30,25 C,15 C,54 %,SW,19 km/h,0 km/h,"1,009.52 hPa",0.0 mm,Fair
4/11/2021 11:00,25 C,12 C,44 %,SW,19 km/h,0 km/h,"1,009.52 hPa",0.0 mm,Fair
4/11/2021 11:30,26 C,11 C,39 %,S,11 km/h,0 km/h,"1,009.52 hPa",0.0 mm,Fair
4/11/2021 12:00,27 C,13 C,42 %,WSW,11 km/h,0 km/h,"1,008.52 hPa",0.0 mm,Fair
4/11/2021 12:30,26 C,12 C,42 %,WSW,11 km/h,0 km/h,"1,008.52 hPa",0.0 mm,Fair
4/11/2021 13:00,28 C,12 C,37 %,WSW,15 km/h,0 km/h,"1,007.52 hPa",0.0 mm,Fair
4/11/2021 13:30,28 C,13 C,39 %,NNW,11 km/h,0 km/h,"1,007.52 hPa",0.0 mm,Fair
4/11/2021 14:00,28 C,12 C,37 %,W,20 km/h,0 km/h,"1,007.52 hPa",0.0 mm,Fair
4/11/2021 14:30,28 C,12 C,37 %,WSW,22 km/h,0 km/h,"1,007.52 hPa",0.0 mm,Fair
4/11/2021 15:00,29 C,11 C,33 %,W,19 km/h,0 km/h,"1,007.52 hPa",0.0 mm,Fair
4/11/2021 15:30,28 C,11 C,35 %,W,26 km/h,0 km/h,"1,007.52 hPa",0.0 mm,Fair
4/11/2021 16:00,28 C,10 C,32 %,W,28 km/h,0 km/h,"1,007.52 hPa",0.0 mm,Fair
4/11/2021 16:30,27 C,11 C,37 %,W,20 km/h,0 km/h,"1,007.52 hPa",0.0 mm,Fair
4/11/2021 17:00,26 C,11 C,39 %,W,22 km/h,0 km/h,"1,008.52 hPa",0.0 mm,Fair
4/11/2021 17:30,25 C,10 C,39 %,W,24 km/h,0 km/h,"1,008.52 hPa",0.0 mm,Fair
4/11/2021 18:00,23 C,10 C,44 %,W,20 km/h,0 km/h,"1,008.52 hPa",0.0 mm,Fair
4/11/2021 18:30,23 C,9 C,41 %,W,19 km/h,0 km/h,"1,009.52 hPa",0.0 mm,Fair
4/11/2021 19:00,23 C,8 C,38 %,W,20 km/h,0 km/h,"1,010.52 hPa",0.0 mm,Fair
4/11/2021 19:30,23 C,6 C,33 %,WSW,24 km/h,0 km/h,"1,010.52 hPa",0.0 mm,Fair
4/11/2021 20:00,22 C,6 C,35 %,WSW,28 km/h,0 km/h,"1,010.52 hPa",0.0 mm,Fair
4/11/2021 20:30,21 C,6 C,38 %,WSW,20 km/h,0 km/h,"1,011.52 hPa",0.0 mm,Fair
4/11/2021 21:00,21 C,6 C,38 %,WSW,19 km/h,0 km/h,"1,011.52 hPa",0.0 mm,Fair
4/11/2021 21:30,19 C,6 C,43 %,WSW,13 km/h,0 km/h,"1,012.52 hPa",0.0 mm,Fair
4/11/2021 22:00,19 C,7 C,46 %,WSW,22 km/h,0 km/h,"1,012.52 hPa",0.0 mm,Fair
4/11/2021 22:30,17 C,6 C,48 %,WSW,17 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Fair
4/11/2021 23:00,18 C,6 C,45 %,W,13 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Fair
4/11/2021 23:30,16 C,6 C,52 %,W,13 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Fair
4/12/2021 0:00,17 C,5 C,45 %,W,17 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Fair
4/12/2021 0:30,17 C,5 C,45 %,WSW,20 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Fair
4/12/2021 1:00,16 C,5 C,48 %,WSW,20 km/h,0 km/h,"1,012.52 hPa",0.0 mm,Fair
4/12/2021 1:30,16 C,5 C,48 %,WSW,17 km/h,0 km/h,"1,012.52 hPa",0.0 mm,Fair
4/12/2021 2:00,15 C,5 C,51 %,WSW,19 km/h,0 km/h,"1,012.52 hPa",0.0 mm,Fair
4/12/2021 2:30,14 C,5 C,55 %,W,19 km/h,0 km/h,"1,012.52 hPa",0.0 mm,Fair
4/12/2021 3:00,15 C,4 C,48 %,WSW,19 km/h,0 km/h,"1,012.52 hPa",0.0 mm,Fair
4/12/2021 3:30,13 C,5 C,58 %,WSW,20 km/h,0 km/h,"1,012.52 hPa",0.0 mm,Fair
4/12/2021 4:00,11 C,6 C,71 %,SW,15 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Fair
4/12/2021 4:30,13 C,5 C,58 %,SW,13 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Fair
4/12/2021 5:00,13 C,6 C,63 %,SW,13 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Fair
4/12/2021 5:30,13 C,5 C,58 %,SW,15 km/h,0 km/h,"1,014.52 hPa",0.0 mm,Fair
4/12/2021 6:00,12 C,5 C,62 %,SSW,15 km/h,0 km/h,"1,014.52 hPa",0.0 mm,Fair
4/12/2021 6:30,13 C,5 C,58 %,SSW,15 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Fair
4/12/2021 7:00,15 C,5 C,51 %,SSW,13 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Partly Cloudy
4/12/2021 7:30,16 C,5 C,48 %,SSW,17 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Fair
4/12/2021 8:00,18 C,6 C,45 %,SSW,19 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Fair
4/12/2021 8:30,18 C,5 C,42 %,SSW,24 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Fair
4/12/2021 9:00,19 C,6 C,43 %,SSW,20 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Fair
4/12/2021 9:30,20 C,7 C,43 %,SSW,17 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Fair
4/12/2021 10:00,21 C,9 C,46 %,S,17 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Fair
4/12/2021 10:30,21 C,9 C,46 %,S,13 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Fair
4/12/2021 11:00,22 C,10 C,46 %,SE,13 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Fair
4/12/2021 11:30,23 C,11 C,47 %,SE,19 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Fair
4/12/2021 12:00,23 C,12 C,50 %,ESE,19 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Fair
4/12/2021 12:30,22 C,11 C,50 %,SE,17 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Fair
4/12/2021 13:00,23 C,12 C,50 %,ESE,13 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Fair
4/12/2021 13:30,22 C,12 C,53 %,ESE,17 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Fair
4/12/2021 14:00,22 C,13 C,57 %,ESE,17 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Fair
4/12/2021 14:30,22 C,12 C,53 %,ESE,17 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Fair
4/12/2021 15:00,22 C,13 C,57 %,ESE,17 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Fair
4/12/2021 15:30,22 C,13 C,57 %,ESE,15 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Fair
4/12/2021 16:00,21 C,13 C,60 %,SE,15 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Partly Cloudy
4/12/2021 16:30,21 C,13 C,60 %,ESE,13 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Mostly Cloudy
4/12/2021 17:00,21 C,13 C,60 %,ESE,13 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Mostly Cloudy
4/12/2021 17:30,21 C,13 C,60 %,ESE,11 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Mostly Cloudy
4/12/2021 18:00,20 C,13 C,64 %,ESE,11 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Fair
4/12/2021 18:30,20 C,13 C,64 %,ESE,13 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Fair
4/12/2021 19:00,20 C,13 C,64 %,ESE,13 km/h,0 km/h,"1,017.52 hPa",0.0 mm,Fair
4/12/2021 19:30,20 C,13 C,64 %,ESE,11 km/h,0 km/h,"1,017.52 hPa",0.0 mm,Fair
